post_timing, neighborhood, post title, number bedrooms, sqft, URL, price
2019-04-25 17:42, (vallejo / benicia),1980 ford f150 PARTS,nan,nan,https://sfbay.craigslist.org/eby/pts/d/vallejo-1980-ford-f150-parts/6874914364.html,
2019-04-25 17:42, (fremont / union city / newark),2006 Honda VTX1300R,nan,nan,https://sfbay.craigslist.org/eby/mcy/d/union-city-2006-honda-vtx1300r/6867484357.html,
2019-04-25 17:42, (san jose south),T****Airport  Cooling Stand  Staples Gun  Powerline  cable modem  :S,nan,nan,https://sfbay.craigslist.org/sby/ele/d/san-jose-tairport-cooling-stand-staples/6860357700.html,
2019-04-25 17:42, (hayward / castro valley),Pamper swaddler size 3   168 ct,nan,nan,https://sfbay.craigslist.org/eby/for/d/pamper-swaddler-size-ct/6867302887.html,
2019-04-25 17:42, (fremont / union city / newark),Drake TR7/PS7 HF Transceiver,nan,nan,https://sfbay.craigslist.org/eby/ele/d/newark-drake-tr7-ps7-hf-transceiver/6869636352.html,
2019-04-25 17:42, (albany / el cerrito),iPhone 6 Plus and iPhone 5C,nan,nan,https://sfbay.craigslist.org/eby/mob/d/albany-iphone-6-plus-and-iphone-5c/6851965897.html,
2019-04-25 17:42, (albany / el cerrito),iPhone 6 Plus and iPhone 5C,nan,nan,https://sfbay.craigslist.org/eby/mob/d/albany-iphone-6-plus-and-iphone-5c/6851965897.html,
2019-04-25 17:42, (ingleside / SFSU / CCSF),Sony RM-U185 AV System2 Audio/Video Receiver Remote Control for STRDE1,nan,nan,https://sfbay.craigslist.org/sfc/ele/d/san-francisco-sony-rm-u185-av-system2/6874914315.html,
2019-04-25 17:42, (hayward / castro valley),Twin mattress 2 pcs,nan,nan,https://sfbay.craigslist.org/eby/for/d/twin-mattress2-pcs/6867302724.html,
2019-04-25 17:42, (walnut creek),MICHAEL KORS ORIGINAL,nan,nan,https://sfbay.craigslist.org/eby/clo/d/concord-michael-kors-original/6874914271.html,
2019-04-25 17:42, (foster city),Tabou Twister Windsurfing Freestyle Board 90 L.,nan,nan,https://sfbay.craigslist.org/pen/spo/d/san-mateo-tabou-twister-windsurfing/6855156921.html,
2019-04-25 17:42, (richmond / point / annex),Pallet: Commercial Cast Iron Pipe Fittings And Pipe Restraints,nan,nan,https://sfbay.craigslist.org/eby/mad/d/richmond-pallet-commercial-cast-iron/6874916517.html,
2019-04-25 17:41, (hayward / castro valley),4" new Queen mattress,nan,nan,https://sfbay.craigslist.org/eby/for/d/4-new-queen-mattress/6867302578.html,
2019-04-25 17:41, (san jose south),Montreux II Double Reclining Chaise Lounge with Cushion  patio set,nan,nan,https://sfbay.craigslist.org/sby/fuo/d/san-jose-montreux-ii-double-reclining/6874914189.html,
2019-04-25 17:41, (albany / el cerrito),Diapers,nan,nan,https://sfbay.craigslist.org/eby/for/d/albany-diapers/6851965708.html,
2019-04-25 17:41, (hayward / castro valley),Headphone  car charger,nan,nan,https://sfbay.craigslist.org/eby/for/d/headphone-car-charger/6867302411.html,
2019-04-25 17:41, (San Francisco  CA),2005 Ferrari F430 Berlinetta Stock# 190118,nan,nan,https://sfbay.craigslist.org/sfc/ctd/d/san-francisco-2005-ferrari-f430/6874916427.html,
2019-04-25 17:41, (dublin / pleasanton / livermore),(2) Twelve Book Sets  Disney Princess and Fairy Tales,nan,nan,https://sfbay.craigslist.org/eby/bab/d/livermore-2-twelve-book-sets-disney/6874914107.html,
2019-04-25 17:41, (hayward / castro valley),Pampers 1 swaddler 148ct,nan,nan,https://sfbay.craigslist.org/eby/for/d/pampers-1-swaddler-148ct/6870508491.html,
2019-04-25 17:41, (dublin / pleasanton / livermore),Taylormade m4 driver right handed (stiff),nan,nan,https://sfbay.craigslist.org/eby/spo/d/banta-taylormade-m4-driver-right-handed/6872647218.html,
2019-04-25 17:41, (san jose north),Mid-Century White Buffet / Wine Bar - BRAND NEW!,nan,nan,https://sfbay.craigslist.org/sby/fuo/d/san-jose-mid-century-white-buffet-wine/6874914095.html,
2019-04-25 17:41, (albany / el cerrito),Diapers,nan,nan,https://sfbay.craigslist.org/eby/hsh/d/albany-diapers/6851965524.html,
2019-04-25 17:41, (santa rosa),Twin platform bed w/2 storage drawers and headboard shelves,nan,nan,https://sfbay.craigslist.org/nby/bab/d/santa-rosa-twin-platform-bed-2-storage/6874914079.html,
2019-04-25 17:41, (hayward / castro valley),iphone charger  cable,nan,nan,https://sfbay.craigslist.org/eby/for/d/iphone-charger-cable/6866231995.html,
2019-04-25 17:41, (dublin / pleasanton / livermore),Canon 35mm f/1.4L mark II USM,nan,nan,https://sfbay.craigslist.org/eby/pho/d/livermore-canon-35mm-14l-mark-ii-usm/6872258836.html,
2019-04-25 17:41, (dublin / pleasanton / livermore),Canon 35mm f/1.4L mark II USM,nan,nan,https://sfbay.craigslist.org/eby/pho/d/livermore-canon-35mm-14l-mark-ii-usm/6872258836.html,
2019-04-25 17:41, (hayward / castro valley),Cable chain,nan,nan,https://sfbay.craigslist.org/eby/for/d/cable-chain/6866231813.html,
2019-04-25 17:41, (dublin / pleasanton / livermore),2008 Honda CRF 70,nan,nan,https://sfbay.craigslist.org/eby/mcy/d/pleasanton-2008-honda-crf-70/6874913925.html,
2019-04-25 17:41, (albany / el cerrito),Pads,nan,nan,https://sfbay.craigslist.org/eby/for/d/albany-pads/6851965319.html,
2019-04-25 17:41, (dublin / pleasanton / livermore),Stained Glass frames Butterfly and Mermaid,nan,nan,https://sfbay.craigslist.org/eby/fuo/d/fremont-stained-glass-frames-butterfly/6868885631.html,
2019-04-25 17:41, (novato),Graco Airless paint sprayer,nan,nan,https://sfbay.craigslist.org/nby/tls/d/novato-graco-airless-paint-sprayer/6872598043.html,
2019-04-25 17:41, (richmond / seacliff),IKEA Alex desk,nan,nan,https://sfbay.craigslist.org/sfc/fuo/d/san-francisco-ikea-alex-desk/6874913843.html,
2019-04-25 17:41, (vallejo / benicia),TRUCK MIRRORS,nan,nan,https://sfbay.craigslist.org/eby/pts/d/vallejo-truck-mirrors/6874913845.html,
2019-04-25 17:41, (san jose south),Whirlpool Microwave Oven Combo - Wall mount,nan,nan,https://sfbay.craigslist.org/sby/app/d/san-jose-whirlpool-microwave-oven-combo/6874913850.html,
2019-04-25 17:41, (hayward / castro valley),IKEA twin loft bed mattress,nan,nan,https://sfbay.craigslist.org/eby/for/d/ikea-twin-loft-bedmattress/6866231470.html,
2019-04-25 17:41, (tenderloin),PlayStation 4,nan,nan,https://sfbay.craigslist.org/sfc/vgm/d/san-francisco-playstation-4/6874913808.html,
2019-04-25 17:41, (albany / el cerrito),Pads,nan,nan,https://sfbay.craigslist.org/eby/hsh/d/albany-pads/6851965052.html,
2019-04-25 17:41, (san jose north),Purse + Pashmina shawls (3 pieces),nan,nan,https://sfbay.craigslist.org/sby/clo/d/san-jose-purse-pashmina-shawls-3-pieces/6867717317.html,
2019-04-25 17:41, (hayward / castro valley),IKEA king bed frame   hemnes,nan,nan,https://sfbay.craigslist.org/eby/for/d/ikea-king-bed-frame-hemnes/6870508403.html,
2019-04-25 17:41, (hayward / castro valley),IKEA king bed frame   hemnes,nan,nan,https://sfbay.craigslist.org/eby/for/d/ikea-king-bed-frame-hemnes/6870508403.html,
2019-04-25 17:41, (san jose south),City elite by baby jogger,nan,nan,https://sfbay.craigslist.org/sby/bab/d/san-jose-city-elite-by-baby-jogger/6874913786.html,
2019-04-25 17:41, (hayward / castro valley),Twin loft bed frame  mattress,nan,nan,https://sfbay.craigslist.org/eby/for/d/twin-loft-bed-frame-mattress/6866231228.html,
2019-04-25 17:41, (hayward / castro valley),IKEA kid bunk bed twin over twin 2 mattress,nan,nan,https://sfbay.craigslist.org/eby/for/d/ikea-kid-bunk-bedtwin-over-twin2/6870508326.html,
2019-04-25 17:41, (walnut creek),MICHAEL KORS ORIGINAL,nan,nan,https://sfbay.craigslist.org/eby/clo/d/concord-michael-kors-original/6874913706.html,
2019-04-25 17:41, (redwood shores),Honda Civic Engine Block,nan,nan,https://sfbay.craigslist.org/pen/pts/d/redwood-city-honda-civic-engine-block/6874913676.html,
2019-04-25 17:41, (san jose south),City elite by baby jogger,nan,nan,https://sfbay.craigslist.org/sby/bab/d/san-jose-city-elite-by-baby-jogger/6874913786.html,
2019-04-25 17:41, (hayward / castro valley),Twin loft bed frame  mattress,nan,nan,https://sfbay.craigslist.org/eby/for/d/twin-loft-bed-frame-mattress/6866231228.html,
2019-04-25 17:41, (hayward / castro valley),IKEA kid bunk bed twin over twin 2 mattress,nan,nan,https://sfbay.craigslist.org/eby/for/d/ikea-kid-bunk-bedtwin-over-twin2/6870508326.html,
2019-04-25 17:41, (walnut creek),MICHAEL KORS ORIGINAL,nan,nan,https://sfbay.craigslist.org/eby/clo/d/concord-michael-kors-original/6874913706.html,
2019-04-25 17:41, (redwood shores),Honda Civic Engine Block,nan,nan,https://sfbay.craigslist.org/pen/pts/d/redwood-city-honda-civic-engine-block/6874913676.html,
2019-04-25 17:41, (hayward / castro valley),Dog cage 36x23x25”,nan,nan,https://sfbay.craigslist.org/eby/for/d/dog-cage-36x23x25/6870508223.html,
2019-04-25 17:40, (albany / el cerrito),Grilled Cheese Sandwich Toaster,nan,nan,https://sfbay.craigslist.org/eby/for/d/el-cerrito-grilled-cheese-sandwich/6851924606.html,
2019-04-25 17:40, (+ CAR EXPO AUTO CENTER),2008 Jeep Liberty Fully Loaded w. Only 68K miles!! -TOP $$$ FOR YOUR TRADE!!,nan,nan,https://sfbay.craigslist.org/eby/ctd/d/sacramento-2008-jeep-liberty-fully/6874915934.html,
2019-04-25 17:40, (vallejo / benicia),BRONCO TRANSFER CASE,nan,nan,https://sfbay.craigslist.org/eby/pts/d/vallejo-bronco-transfer-case/6874913634.html,
2019-04-25 17:40, (dublin / pleasanton / livermore),Mens Large Sweat Shirts/Jackets,nan,nan,https://sfbay.craigslist.org/eby/clo/d/livermore-mens-large-sweat-shirts/6874913622.html,
2019-04-25 17:40, (foster city),24-Hour Fitness 30 Day One-Club Pass,nan,nan,https://sfbay.craigslist.org/pen/hab/d/san-mateo-24-hour-fitness-30-day-one/6874913566.html,
2019-04-25 17:40, (albany / el cerrito),Grilled Cheese Sandwich Toaster,nan,nan,https://sfbay.craigslist.org/eby/hsh/d/el-cerrito-grilled-cheese-sandwich/6851924313.html,
2019-04-25 17:40, (berkeley north / hills),Vinde Mobelfabrik Mid Century Danish Teak Nine Drawer Dresser,nan,nan,https://sfbay.craigslist.org/eby/fuo/d/berkeley-vinde-mobelfabrik-mid-century/6874913552.html,
2019-04-25 17:40, (hayward / castro valley),Chevy center caps,nan,nan,https://sfbay.craigslist.org/eby/pts/d/hayward-chevy-center-caps/6851706988.html,
2019-04-25 17:40, (hayward / castro valley),Suzuki Boulevard 2013,nan,nan,https://sfbay.craigslist.org/eby/mcy/d/hayward-suzuki-boulevard-2013/6874913545.html,
2019-04-25 17:40, (sausalito),NEW Neato Botvac D5™ Connected Vacuum,nan,nan,https://sfbay.craigslist.org/nby/ele/d/sausalito-new-neato-botvac-d5-connected/6857289528.html,
2019-04-25 17:40, (dublin / pleasanton / livermore),Humidity+temperature chart recorder,nan,nan,https://sfbay.craigslist.org/eby/grd/d/fremont-humiditytemperature-chart/6868013577.html,
2019-04-25 17:40, (dublin / pleasanton / livermore),Humidity+temperature chart recorder,nan,nan,https://sfbay.craigslist.org/eby/grd/d/fremont-humiditytemperature-chart/6868013577.html,
2019-04-25 17:40, (dublin / pleasanton / livermore),Tiffany replica exotic floral  table lamp after Tiffany bronze,nan,nan,https://sfbay.craigslist.org/eby/hsh/d/pleasanton-tiffany-replica-exotic/6867998821.html,
2019-04-25 17:40, (los altos),Alesis ADAT  blackface + manual  cables  332 hrs  nice,nan,nan,https://sfbay.craigslist.org/pen/ele/d/mountain-view-alesis-adat-blackface/6874913454.html,
2019-04-25 17:40, (hayward / castro valley),65to67 Chevy body mount,nan,nan,https://sfbay.craigslist.org/eby/pts/d/hayward-65to67-chevy-body-mount/6851707494.html,
2019-04-25 17:40, (albany / el cerrito),Golf Clubs,nan,nan,https://sfbay.craigslist.org/eby/spo/d/albany-golf-clubs/6851924050.html,
2019-04-25 17:40, (rohnert pk / cotati),Unused Sprint iPhone X 64gb,nan,nan,https://sfbay.craigslist.org/nby/ele/d/rohnert-park-unused-sprint-iphone-64gb/6874913381.html,
2019-04-25 17:40, (hayward / castro valley),1956 plates,nan,nan,https://sfbay.craigslist.org/eby/pts/d/hayward-1956-plates/6857149752.html,
2019-04-25 17:40, (palo alto),Restoration Hardware Maxwell leather 71" sofa,nan,nan,https://sfbay.craigslist.org/pen/fuo/d/palo-alto-restoration-hardware-maxwell/6873129311.html,
2019-04-25 17:40, (san jose downtown),Tubular 50mm carbon fiber wheelset,nan,nan,https://sfbay.craigslist.org/sby/bop/d/san-jose-tubular-50mm-carbon-fiber/6874913319.html,
2019-04-25 17:40, (albany / el cerrito),Raiders Jacket,nan,nan,https://sfbay.craigslist.org/eby/clo/d/albany-raiders-jacket/6851923752.html,
2019-04-25 17:40, (palo alto),Wood square table 42",nan,nan,https://sfbay.craigslist.org/pen/fuo/d/palo-alto-wood-square-table-42/6873128965.html,
2019-04-25 17:40, (san jose south),Bosch Sealed 30" Gas Cooktop with 5 Burners,nan,nan,https://sfbay.craigslist.org/sby/app/d/san-jose-bosch-sealed-30-gas-cooktop/6874913299.html,
2019-04-25 17:40, (concord / pleasant hill / martinez),Universal Remote,nan,nan,https://sfbay.craigslist.org/eby/ele/d/concord-universal-remote/6874913282.html,
2019-04-25 17:40, (watsonville),Australian Shepherd,nan,nan,https://sfbay.craigslist.org/scz/for/d/watsonville-australian-shepherd/6874888183.html,
2019-04-25 17:40, (fremont),(2)Two 285/35/20 Pirelli Pzero Corsa (new model) Y-Spd summer tires,nan,nan,https://sfbay.craigslist.org/eby/wto/d/2two-pirelli-pzero-corsa-new-model-spd/6874905013.html,
2019-04-25 17:40, (fremont),(2)Two 285/35/20 Pirelli Pzero Corsa (new model) Y-Spd summer tires,nan,nan,https://sfbay.craigslist.org/eby/wto/d/2two-pirelli-pzero-corsa-new-model-spd/6874905013.html,
2019-04-25 17:40, (mission district),2013 Specialized Tarmac SL4 52 cm Carbon + Zipp 303 Firecrast Clincher,nan,nan,https://sfbay.craigslist.org/sfc/bik/d/san-francisco-2013-specialized-tarmac/6865138445.html,
2019-04-25 17:40, (albany / el cerrito),BrassCraft ST5325X Hot Cold Faucet Stem for Pfister Widespread Faucets,nan,nan,https://sfbay.craigslist.org/eby/tls/d/albany-brasscraft-st5325x-hot-cold/6851923447.html,
2019-04-25 17:40, (dublin / pleasanton / livermore),Scale  Apothecary  Brass  Marble & wood,nan,nan,https://sfbay.craigslist.org/eby/atq/d/livermore-scale-apothecary-brass-marble/6874913161.html,
2019-04-25 17:40, (richmond / point / annex),(4) Commercial Gate Valves,nan,nan,https://sfbay.craigslist.org/eby/fod/d/richmond-4-commercial-gate-valves/6874915435.html,
2019-04-25 17:40, (palo alto),Spyder Ski Snow Pants Youth Orange,nan,nan,https://sfbay.craigslist.org/pen/clo/d/palo-alto-spyder-ski-snow-pants-youth/6874913133.html,
2019-04-25 17:40, (petaluma),++++ True Religion Woman ++++,nan,nan,https://sfbay.craigslist.org/nby/clo/d/port-edward-true-religion-woman/6874913125.html,
2019-04-25 17:39, (novato),Porter Cable 14" Metal Cutting Chop Saw,nan,nan,https://sfbay.craigslist.org/nby/tls/d/novato-porter-cable-14-metal-cutting/6874909572.html,
2019-04-25 17:39, (san carlos),FS: Makita 2703  10" Table Saw & Porta table,nan,nan,https://sfbay.craigslist.org/pen/tls/d/san-carlos-fs-makita-table-saw-porta/6874913087.html,
2019-04-25 17:39, (berkeley north / hills),John Mellencamp apr 25 Balccony,nan,nan,https://sfbay.craigslist.org/eby/tix/d/oakland-john-mellencamp-apr-25-balccony/6874860602.html,
2019-04-25 17:39, (campbell),Military lecoultre watch,nan,nan,https://sfbay.craigslist.org/sby/jwl/d/san-jose-military-lecoultre-watch/6874913032.html,
2019-04-25 17:39, (south san francisco),16 rims off a 2005 Ford F150,nan,nan,https://sfbay.craigslist.org/pen/wto/d/south-san-francisco-16-rims-off-2005/6874913034.html,
2019-04-25 17:39, (albany / el cerrito),iPhone 4 Parts,nan,nan,https://sfbay.craigslist.org/eby/mob/d/albany-iphone-4-parts/6851918211.html,
2019-04-25 17:39, (vallejo / benicia),CARGO BASKET,nan,nan,https://sfbay.craigslist.org/eby/pts/d/vallejo-cargo-basket/6874912971.html,
2019-04-25 17:39, (dublin / pleasanton / livermore),NEW Nike 3 Piece Gift Set size 0/6mo,nan,nan,https://sfbay.craigslist.org/eby/bab/d/livermore-new-nike-3-piece-gift-set/6874912932.html,
2019-04-25 17:39, (K&B Motorsports of Petaluma),2013 SUZUKI RMZ450 RMZ-450,nan,nan,https://sfbay.craigslist.org/nby/mcd/d/petaluma-2013-suzuki-rmz450-rmz-450/6874915204.html,
2019-04-25 17:39, (albany / el cerrito),Early English development by Speech Corner,nan,nan,https://sfbay.craigslist.org/eby/bab/d/albany-early-english-development-by/6851917773.html,
2019-04-25 17:39, (santa cruz),Generac GP8000E Generator!!!,nan,nan,https://sfbay.craigslist.org/scz/tls/d/santa-cruz-generac-gp8000e-generator/6874912815.html,
2019-04-25 17:39, (vallejo / benicia),RST XMO suspension fork; 3.3 lbs  80mm travel  26"  disc or V-brake,nan,nan,https://sfbay.craigslist.org/eby/bop/d/benicia-rst-xmo-suspension-fork-33-lbs/6874912802.html,
2019-04-25 17:39, (albany / el cerrito),Under Armour Hyper Green,nan,nan,https://sfbay.craigslist.org/eby/clo/d/albany-under-armour-hyper-green/6851917506.html,
2019-04-25 17:39, (south san francisco),2005 Honda civic,nan,nan,https://sfbay.craigslist.org/pen/cto/d/south-san-francisco-2005-honda-civic/6874915066.html,
2019-04-25 17:39, (palo alto),North Face Youth Snow Ski Pants Black,nan,nan,https://sfbay.craigslist.org/pen/clo/d/palo-alto-north-face-youth-snow-ski/6874912770.html,
2019-04-25 17:39, (pacifica),Bay area moto transport,nan,nan,https://sfbay.craigslist.org/pen/mcy/d/bay-area-moto-transport/6874910440.html,
2019-04-25 17:39, (dublin / pleasanton / livermore),Watling Fortune Floor Scale,nan,nan,https://sfbay.craigslist.org/eby/atq/d/livermore-watling-fortune-floor-scale/6874912738.html,
2019-04-25 17:39, (fremont / union city / newark),Vintage stoneware Heinz Apple Butter crock with lid.,nan,nan,https://sfbay.craigslist.org/eby/clt/d/newark-vintage-stoneware-heinz-apple/6874891816.html,
2019-04-25 17:39, (palo alto),Scott Youth Snow Ski Helmet,nan,nan,https://sfbay.craigslist.org/pen/clo/d/palo-alto-scott-youth-snow-ski-helmet/6874912669.html,
2019-04-25 17:39, (potrero hill),(3) Selleton Industrial Warehouse 40" X 40" Floor Scale Pallet Size,nan,nan,https://sfbay.craigslist.org/sfc/hvo/d/san-francisco-3-selleton-industrial/6867864617.html,
2019-04-25 17:39, (albany / el cerrito),White Goof Ring Trim Ring 50 Pack,nan,nan,https://sfbay.craigslist.org/eby/hsh/d/albany-white-goof-ring-trim-ring-50-pack/6851917282.html,
2019-04-25 17:39, (potrero hill),Cincoze Rugged Intel Skylake Fanless Computer  DS-1100-S,nan,nan,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-cincoze-rugged-intel/6869563612.html,
2019-04-25 17:38, (petaluma),Range hoods,nan,nan,https://sfbay.craigslist.org/nby/app/d/petaluma-range-hoods/6874861288.html,
2019-04-25 17:38, (oakland lake merritt / grand),Children's New & Resale Store,nan,nan,https://sfbay.craigslist.org/eby/bab/d/childrens-new-resale-store/6874906094.html,
2019-04-25 17:38, (healdsburg / windsor),legos,nan,nan,https://sfbay.craigslist.org/nby/for/d/windsor-legos/6874912570.html,
2019-04-25 17:38, (albany / el cerrito),iPhone 5C Sprint,nan,nan,https://sfbay.craigslist.org/eby/mob/d/albany-iphone-5c-sprint/6851917018.html,
2019-04-25 17:38, (fairfield / vacaville),Georgia O'Keeffe Print,nan,nan,https://sfbay.craigslist.org/eby/art/d/georgia-okeeffe-print/6874912549.html,
2019-04-25 17:38, (tiburon / belvedere),used Samsonite suitcase,nan,nan,https://sfbay.craigslist.org/nby/for/d/san-rafael-used-samsonite-suitcase/6874912551.html,
2019-04-25 17:38, (santa clara),2014 Ford Focus SE Clean TItle,nan,nan,https://sfbay.craigslist.org/sby/cto/d/santa-clara-2014-ford-focus-se-clean/6874914822.html,
2019-04-25 17:38, (pittsburg / antioch),Scoot n Go,nan,nan,https://sfbay.craigslist.org/eby/for/d/pittsburg-scoot-go/6865666437.html,
2019-04-25 17:38, (mountain view),CHANEL Degrade Patent Leather Just Mademoiselle Medium Bowler Bag,nan,nan,https://sfbay.craigslist.org/pen/clo/d/mountain-view-chanel-degrade-patent/6874912542.html,
2019-04-25 17:38, (oakland lake merritt / grand),Reelight SL120 Flash backup compact front light with bracket,nan,nan,https://sfbay.craigslist.org/eby/bop/d/reelight-sl120-flash-backup-compact/6856261366.html,
2019-04-25 17:38, (santa clara),Pioneer ER-420 Vintage Tube Stereo Receiver,nan,nan,https://sfbay.craigslist.org/sby/ele/d/santa-clara-pioneer-er-420-vintage-tube/6859831699.html,
2019-04-25 17:38, (morgan hill),French Opalescent dish set,nan,nan,https://sfbay.craigslist.org/sby/atq/d/morgan-hill-french-opalescent-dish-set/6874912514.html,
2019-04-25 17:38, (potrero hill),Neousys Rugged Ecient In-Vehicle Computer with PoE,nan,nan,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-neousys-rugged-ecient-in/6869559073.html,
2019-04-25 17:38, (oakland rockridge / claremont),Designer Moving Sale,nan,nan,https://sfbay.craigslist.org/eby/gms/d/oakland-designer-moving-sale/6870410481.html,
2019-04-25 17:38, (oakland lake merritt / grand),Canon 7D With Canon 24-105mm and Battery Grip,nan,nan,https://sfbay.craigslist.org/eby/pho/d/canon-7d-with-canon-mm-and-battery-grip/6861883216.html,
2019-04-25 17:38, (oakland lake merritt / grand),Canon 7D With Canon 24-105mm and Battery Grip,nan,nan,https://sfbay.craigslist.org/eby/pho/d/canon-7d-with-canon-mm-and-battery-grip/6861883216.html,
2019-04-25 17:38, (mountain view),MOSCHINO Faux Fur Biker Jacket Crossbody Bag,nan,nan,https://sfbay.craigslist.org/pen/clo/d/mountain-view-moschino-faux-fur-biker/6874912432.html,
2019-04-25 17:38, (oakland lake merritt / grand),Bio Therapeutic Bt-analyze cutaneous hydration level skin analysis sys,nan,nan,https://sfbay.craigslist.org/eby/hab/d/oakland-bio-therapeutic-bt-analyze/6852686856.html,
2019-04-25 17:38, (san jose south),Tatsumaski Range Hood - Ducted,nan,nan,https://sfbay.craigslist.org/sby/app/d/san-jose-tatsumaski-range-hood-ducted/6874912430.html,
2019-04-25 17:38, (San Francisco  CA),2006 Maserati Quattroporte Executive GT Stock# 181006C,nan,nan,https://sfbay.craigslist.org/sfc/ctd/d/san-francisco-2006-maserati/6874914696.html,
2019-04-25 17:38, (richmond / point / annex),Pallet: Industrial Steel Pipe Fittings And Pipe Restraints,nan,nan,https://sfbay.craigslist.org/eby/fod/d/richmond-pallet-industrial-steel-pipe/6874914665.html,
2019-04-25 17:38, (pittsburg / antioch),Razor Crazy cart,nan,nan,https://sfbay.craigslist.org/eby/for/d/pittsburg-razor-crazy-cart/6873294858.html,
2019-04-25 17:38, (oakland lake merritt / grand),iPhone 5 & 5s World Cup Soccer Case / Cover,nan,nan,https://sfbay.craigslist.org/eby/mob/d/iphone-5-5s-world-cup-soccer-case-cover/6861884031.html,
2019-04-25 17:38, (oakland lake merritt / grand),iPhone 5 & 5s World Cup Soccer Case / Cover,nan,nan,https://sfbay.craigslist.org/eby/mob/d/iphone-5-5s-world-cup-soccer-case-cover/6861884031.html,
2019-04-25 17:38, (oakland lake merritt / grand),BK Nite Star Aluminum Finish Fixtures,nan,nan,https://sfbay.craigslist.org/eby/app/d/bk-nite-star-aluminum-finish-fixtures/6866415932.html,
2019-04-25 17:38, (Berkeley),Beach  Ocean  and Mountains Canvas Print Framed,nan,nan,https://sfbay.craigslist.org/sfc/art/d/berkeley-beach-ocean-and-mountains/6872538730.html,
2019-04-25 17:38, (santa clara),Price reduced!!!   Velodyne Subwoofer ULD-15 and Controller,nan,nan,https://sfbay.craigslist.org/sby/ele/d/santa-clara-price-reduced-velodyne/6863333178.html,
2019-04-25 17:38, (oakland lake merritt / grand),Europe And European Phrase Books,nan,nan,https://sfbay.craigslist.org/eby/bks/d/europe-and-european-phrase-books/6866415368.html,
2019-04-25 17:38, (santa clara),Cuisinart Keurig SS-700,nan,nan,https://sfbay.craigslist.org/sby/app/d/santa-clara-cuisinart-keurig-ss-700/6864885984.html,
2019-04-25 17:38, (hayward / castro valley),Pallet Racks In Great Condition,nan,nan,https://sfbay.craigslist.org/eby/hvo/d/san-lorenzo-pallet-racks-in-great/6874912236.html,
2019-04-25 17:38, (oakland lake merritt / grand),Sonoma County Historical Dish Plate,nan,nan,https://sfbay.craigslist.org/eby/clt/d/sonoma-county-historical-dish-plate/6867622936.html,
2019-04-25 17:38, (san jose east),Bedroom Furniture For SALE,nan,nan,https://sfbay.craigslist.org/sby/fuo/d/san-jose-bedroom-furniture-for-sale/6874912215.html,
2019-04-25 17:38, (santa clara),1999 Toyota Avalon XLE,nan,nan,https://sfbay.craigslist.org/sby/cto/d/santa-clara-1999-toyota-avalon-xle/6874914450.html,
2019-04-25 17:38, (oakland lake merritt / grand),Disney Handy Manny Guitar By First Act,nan,nan,https://sfbay.craigslist.org/eby/bab/d/disney-handy-manny-guitar-by-first-act/6867622349.html,
2019-04-25 17:38, (Berkeley),Brooklyn Bridge/NYC Skyline Large Canvas Print Framed,nan,nan,https://sfbay.craigslist.org/sfc/art/d/berkeley-brooklyn-bridge-nyc-skyline/6872538921.html,
2019-04-25 17:38, (santa clara),Slingerland 20" Aqua Satin Bass Drum $175 obo,nan,nan,https://sfbay.craigslist.org/sby/msg/d/santa-clara-slingerland-20-aqua-satin/6851445130.html,
2019-04-25 17:38, (oakland lake merritt / grand),Playskool Sesame Street Elmo Toy Guitar,nan,nan,https://sfbay.craigslist.org/eby/tag/d/oakland-playskool-sesame-street-elmo/6861046863.html,
2019-04-25 17:38, (dublin / pleasanton / livermore),Fisher-Price Little People Wheelies Stand 'n Play Rampway,nan,nan,https://sfbay.craigslist.org/eby/spo/d/livermore-fisher-price-little-people/6874912105.html,
2019-04-25 17:38, (santa clara),Pioneer VSX-D912 Home Theater Receiver,nan,nan,https://sfbay.craigslist.org/sby/ele/d/santa-clara-pioneer-vsx-d912-home/6865769819.html,
2019-04-25 17:38, (oakland lake merritt / grand),Remo Weatherking Coated Emperor Drum Head,nan,nan,https://sfbay.craigslist.org/eby/msg/d/remo-weatherking-coated-emperor-drum/6856160160.html,
2019-04-25 17:38, (santa rosa),Display shelf,nan,nan,https://sfbay.craigslist.org/nby/fuo/d/santa-rosa-display-shelf/6867828681.html,
2019-04-25 17:38, (oakland lake merritt / grand),Multi Gem Tennis Ladies Bracelet in Sterling Silver 7.5 L,nan,nan,https://sfbay.craigslist.org/eby/jwl/d/oakland-multi-gem-tennis-ladies/6871365785.html,
2019-04-25 17:38, (hayward / castro valley),ROXY full size duvet cover and shams,nan,nan,https://sfbay.craigslist.org/eby/hsh/d/castro-valley-roxy-full-size-duvet/6862491063.html,
2019-04-25 17:38, (vallejo / benicia),BIAMP MIXING BOARD,nan,nan,https://sfbay.craigslist.org/eby/msg/d/vallejo-biamp-mixing-board/6865165684.html,
2019-04-25 17:37, (santa clara),Sony DAV-C700 5-Disc CD/DVD Changer Carousel Compact AV Home Theater S,nan,nan,https://sfbay.craigslist.org/sby/ele/d/santa-clara-sony-dav-c700-5-disc-cd-dvd/6865777091.html,
